Name,Address,Description,Rating,RatingText,NumReviews,HotelLink
Hôtel Baldi by Magna Arbor,"15e arr., Paris","15e arr., ParisIndiquer sur la carte3,5 km du centreProche du métro","Avec une note de 7,7",Bien,2 121 expériences vécues,https://www.booking.com/hotel/fr/hotelbaldi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Hotel Whistler - Gare du Nord,"10e arr., Paris","10e arr., ParisIndiquer sur la carte2,5 km du centreProche du métro","Avec une note de 8,5",Très bien,1 316 expériences vécues,https://www.booking.com/hotel/fr/whistler.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Grand Pigalle Experimental,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2,9 km du centreProche du métro","Avec une note de 8,8",Superbe,372 expériences vécues,https://www.booking.com/hotel/fr/grand-pigalle.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Hôtel AMI - Orso Hotels,"15e arr., Paris","15e arr., ParisIndiquer sur la carte3,9 km du centreProche du métro","Avec une note de 8,5",Très bien,1 072 expériences vécues,https://www.booking.com/hotel/fr/hotel-ami-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
ibis Budget Paris La Villette 19ème,"19e arr., Paris","19e arr., ParisIndiquer sur la carte3,6 km du centreProche du métro","Avec une note de 7,2",Bien,14 559 expériences vécues,https://www.booking.com/hotel/fr/ibis-budget-paris-la-villette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Hôtel Du Printemps,"12e arr., Paris","12e arr., ParisIndiquer sur la carte3,9 km du centreProche du métro","Avec une note de 8,6",Superbe,1 184 expériences vécues,https://www.booking.com/hotel/fr/du-printemps.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Hotel Ducs de Bourgogne,"1er arr., Paris","1er arr., ParisIndiquer sur la carte0,7 km du centreProche du métro","Avec une note de 9,0",Fabuleux,1 224 expériences vécues,https://www.booking.com/hotel/fr/des-ducs-de-bourgogne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Novotel Paris 20 Belleville,"20e arr., Paris","20e arr., ParisIndiquer sur la carte2,5 km du centreProche du métro","Avec une note de 8,2",Très bien,3 368 expériences vécues,https://www.booking.com/hotel/fr/novotel-paris-20-belleville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988814&from_sustainable_property_sr=1&from=searchresults
Dream Hôtel Opéra & Spa,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2 km du centreProche du métro","Avec une note de 8,1",Très bien,913 expériences vécues,https://www.booking.com/hotel/fr/dream-opera.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hotel Apolonia Paris Montmartre; Sure Hotel Collection by Best Western,"18e arr., Paris","18e arr., ParisIndiquer sur la carte3,9 km du centreProche du métro","Avec une note de 8,0",Très bien,2 040 expériences vécues,https://www.booking.com/hotel/fr/comfort-hotel-lamarck-caulaincourt.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hôtel Dame des Arts,"6e arr., Paris","6e arr., ParisIndiquer sur la carte0,8 km du centreProche du métro","Avec une note de 8,8",Superbe,739 expériences vécues,https://www.booking.com/hotel/fr/hotel-dame-des-arts.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
"Hotel Litteraire Le Swann, BW Premier Collection","8e arr., Paris","8e arr., ParisIndiquer sur la carte3,4 km du centreProche du métro","Avec une note de 8,4",Très bien,2 642 expériences vécues,https://www.booking.com/hotel/fr/best-western-premier-litteraire-le-swann.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Serotel Lutèce,"5e arr., Paris","5e arr., ParisIndiquer sur la carte1,9 km du centreProche du métro","Avec une note de 8,5",Très bien,2 530 expériences vécues,https://www.booking.com/hotel/fr/serotellutece.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hotel Aulivia Opéra,"10e arr., Paris","10e arr., ParisIndiquer sur la carte1,8 km du centreProche du métro","Avec une note de 8,0",Très bien,1 192 expériences vécues,https://www.booking.com/hotel/fr/auliviaopera.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hôtel Crayon Rouge,"1er arr., Paris","1er arr., ParisIndiquer sur la carte1,2 km du centreProche du métro","Avec une note de 8,5",Très bien,568 expériences vécues,https://www.booking.com/hotel/fr/crayon-rouge.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Grand Hotel Chicago,"17e arr., Paris","17e arr., ParisIndiquer sur la carte3,9 km du centreProche du métro","Avec une note de 8,5",Très bien,972 expériences vécues,https://www.booking.com/hotel/fr/grand-hotel-chicago-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hôtel Des Marronniers,"6e arr., Paris","6e arr., ParisIndiquer sur la carte1,2 km du centreProche du métro","Avec une note de 8,9",Superbe,366 expériences vécues,https://www.booking.com/hotel/fr/des-marronniers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hotel Fior d'Aliza,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2,4 km du centreProche du métro","Avec une note de 9,1",Fabuleux,885 expériences vécues,https://www.booking.com/hotel/fr/lamartine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Legend Hôtel Paris,"6e arr., Paris","6e arr., ParisIndiquer sur la carte2,3 km du centreProche du métro","Avec une note de 8,4",Très bien,1 759 expériences vécues,https://www.booking.com/hotel/fr/legend.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hotel Rochechouart - Orso Hotels,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2,9 km du centreProche du métro","Avec une note de 8,5",Très bien,1 683 expériences vécues,https://www.booking.com/hotel/fr/hotel-rochechouart-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Novotel Paris Centre Tour Eiffel,"15e arr., Paris","15e arr., ParisIndiquer sur la carte5 km du centreProche du métro","Avec une note de 7,4",Bien,6 276 expériences vécues,https://www.booking.com/hotel/fr/novotel-paris-tour-eiffel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hotel Mademoiselle,"10e arr., Paris","10e arr., ParisIndiquer sur la carte2,3 km du centreProche du métro","Avec une note de 8,0",Très bien,830 expériences vécues,https://www.booking.com/hotel/fr/relaislafayette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Laz' Hotel Spa Urbain Paris,"9e arr., Paris","9e arr., ParisIndiquer sur la carte3 km du centreProche du métro","Avec une note de 8,6",Superbe,1 012 expériences vécues,https://www.booking.com/hotel/fr/laz-39-spa-urbain-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Balmoral Champs Elysées,"17e arr., Paris","17e arr., ParisIndiquer sur la carte4,7 km du centreProche du métro","Avec une note de 8,3",Très bien,506 expériences vécues,https://www.booking.com/hotel/fr/balmoral-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
ibis styles Paris Montmartre Batignolles,"18e arr., Paris","18e arr., ParisIndiquer sur la carte3,5 km du centreProche du métro","Avec une note de 7,8",Bien,1 766 expériences vécues,https://www.booking.com/hotel/fr/ibisstylesparismontmartrebatignolles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
ibis Styles Paris Meteor Avenue d'Italie,"13e arr., Paris","13e arr., ParisIndiquer sur la carte4,4 km du centreProche du métro","Avec une note de 8,5",Très bien,7 792 expériences vécues,https://www.booking.com/hotel/fr/ibis-styles-paris-meteor-avenue-d-italie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Auberge de Jeunesse HI Paris Yves Robert,"18e arr., Paris","18e arr., ParisIndiquer sur la carte3,6 km du centreProche du métro","Avec une note de 7,6",Bien,7 235 expériences vécues,https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-paris-yves-robert.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
NH Paris Champs-Elysées,"8e arr., Paris","8e arr., ParisIndiquer sur la carte3,5 km du centreProche du métro","Avec une note de 7,9",Bien,499 expériences vécues,https://www.booking.com/hotel/fr/beauchamps.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hôtel Beige,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2,3 km du centreProche du métro","Avec une note de 8,9",Superbe,757 expériences vécues,https://www.booking.com/hotel/fr/hotelbeige.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hotel Trianon Rive Gauche,"6e arr., Paris","6e arr., ParisIndiquer sur la carte1,2 km du centreProche du métro","Avec une note de 8,0",Très bien,4 894 expériences vécues,https://www.booking.com/hotel/fr/trianon-rive-gauche.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
ibis Paris Bastille Opera,"11e arr., Paris","11e arr., ParisIndiquer sur la carte1,6 km du centreProche du métro","Avec une note de 8,0",Très bien,4 683 expériences vécues,https://www.booking.com/hotel/fr/paris-bastille-opera.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Nadaud Hotel,"20e arr., Paris","20e arr., ParisIndiquer sur la carte3,3 km du centreProche du métro","Avec une note de 8,4",Très bien,1 224 expériences vécues,https://www.booking.com/hotel/fr/nadaud-ha-tel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
Hôtel Wallace - Orso Hotels,"15e arr., Paris","15e arr., ParisIndiquer sur la carte4,1 km du centreProche du métro","Avec une note de 8,5",Très bien,783 expériences vécues,https://www.booking.com/hotel/fr/wallace.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988895&from_sustainable_property_sr=1&from=searchresults
